,0,1,2,3,4,5,6,7,8,9,10,11,12,13,action_x,action_y,rewards,terminals
134,1.7639659832622339,1.9251719355742662,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.450896960210478,0.9282717043890033,1.0283647452728744,False
135,2.5320926495324434,2.653172554661668,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.7681266662702094,0.7280006190874015,1.0165147959101972,False
136,2.9958626419279986,3.5733173526557747,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.46376999239555494,0.9201447979941069,1.0287467932611598,False
137,3.758608943631918,4.304714663258587,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.7627463017039195,0.7313973106028127,1.0125758837716674,False
138,4.756697534949916,4.8875374398311555,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.9980885913179978,0.5828227765725682,0.9820378447691969,False
139,5.776333672572141,5.456756980636387,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.0196361376222245,0.5692195408052312,0.9511734097619424,False
140,5.327495996000837,6.953042426329307,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,-0.448837676571304,1.4962854456929202,1.1434265743697694,False
141,5.141684879626442,8.283275911352872,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,-0.18581111637439562,1.330233485023565,1.050539506894621,False
142,5.987566655763112,8.962188756050793,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.8458817761366708,0.6789128446979209,1.0221632081691467,False
143,6.71402972981591,9.716492122552944,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.7264630740527975,0.7543033665021515,1.0166079556754397,False
144,7.058613125192069,10.711880911518012,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.34458339537615945,0.9953887889650677,1.034659956627916,False
145,7.495424072170691,11.649045292423839,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.4368109469786212,0.937164380905827,1.0284049423254755,False
146,8.262766583069078,12.37754095861547,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.7673425108983878,0.7284956661916304,1.0152768837449866,False
147,9.106953953234349,13.0575235030179,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.8441873701652698,0.6799825444024314,0.9870889005346699,False
148,9.592694586232478,13.96379796051678,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.4857406329981284,0.9062744574988795,1.025530402215491,False
149,10.289918542145648,14.736560348388078,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.6972239559131701,0.7727623878712979,0.9708605931168774,False
150,9.937914193093384,16.17171370201913,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,-0.3520043490522635,1.4351533536310512,1.1186978949918993,False
151,11.088676658589717,16.658151550273736,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.1507624654963333,0.48643784825460656,0.9447327413039779,False
152,11.234799739238026,17.77883082074359,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.1461230806483087,1.1206792704698536,11.118049696480925,True
153,1.2006661621274108,0.8117540419002868,3.2930109738792925,7.7280879724100195,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.0481876280444997,0.7284926400244401,-7.225896612157223,False
154,0.5516227917481638,2.263452774165233,3.2930109738792925,7.7280879724100195,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,-0.6490433703792471,1.451698732264946,1.1121868533426902,False
155,0.9031765839803926,3.28878764402651,3.2930109738792925,7.7280879724100195,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.3515537922322288,1.0253348698612772,1.0720140305174173,False
156,1.0070879470728005,4.419645282218961,3.2930109738792925,7.7280879724100195,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.10391136309240778,1.130857638192451,1.0203480538522909,False
157,1.4716174770074137,5.396840127618271,3.2930109738792925,7.7280879724100195,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.4645295299346134,0.9771948453993096,1.0629374959379052,False
158,2.3639926378078484,6.191725925476019,3.2930109738792925,7.7280879724100195,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.8923751608004347,0.7948857978577486,1.1630039826793053,False
159,3.5643863797622637,6.8553621087434635,3.2930109738792925,7.7280879724100195,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.2003937419544153,0.6636361832674442,10.881461425050581,True
